"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"19/08/2017";"0400";"16,6";"16,6";"16,4";"87,0";"88,0";"87,0";"14,5";"14,6";"14,4";"926,9";"927,5";"926,7";"2,4";"73,0";"7,7";"0,90";"0,0"
"19/08/2017";"0500";"16,5";"16,6";"16,5";"88,0";"88,0";"87,0";"14,4";"14,5";"14,4";"926,4";"926,9";"926,3";"2,6";"72,0";"6,2";"";"0,0"
"19/08/2017";"0600";"16,4";"16,5";"16,3";"88,0";"88,0";"87,0";"14,4";"14,4";"14,3";"925,8";"926,4";"925,8";"1,8";"81,0";"6,1";"";"0,0"
"19/08/2017";"0700";"16,3";"16,4";"16,3";"87,0";"88,0";"87,0";"14,2";"14,3";"14,2";"925,6";"925,8";"925,4";"2,1";"68,0";"7,1";"";"0,0"
"19/08/2017";"0800";"16,3";"16,4";"16,3";"87,0";"87,0";"87,0";"14,1";"14,2";"14,1";"926,0";"926,0";"925,6";"2,1";"61,0";"7,1";"";"0,0"
"19/08/2017";"0900";"16,1";"16,3";"16,0";"88,0";"88,0";"87,0";"14,0";"14,1";"14,0";"925,8";"926,0";"925,8";"1,8";"76,0";"5,0";"";"0,0"
"19/08/2017";"1000";"16,0";"16,1";"16,0";"88,0";"88,0";"88,0";"14,0";"14,1";"14,0";"926,4";"926,4";"925,6";"0,5";"121,0";"3,5";"11,90";"0,0"
"19/08/2017";"1100";"16,1";"16,1";"16,0";"89,0";"89,0";"88,0";"14,2";"14,2";"14,0";"927,0";"927,1";"926,3";"0,9";"177,0";"2,6";"92,50";"0,4"
"19/08/2017";"1200";"16,5";"16,5";"16,1";"89,0";"89,0";"89,0";"14,6";"14,7";"14,2";"928,0";"928,2";"927,0";"0,9";"341,0";"2,0";"217,20";"0,6"
"19/08/2017";"1300";"16,6";"16,8";"16,4";"89,0";"89,0";"89,0";"14,8";"14,9";"14,6";"927,9";"928,2";"927,6";"0,6";"70,0";"2,1";"341,20";"0,2"
"19/08/2017";"1400";"17,1";"17,1";"16,6";"88,0";"89,0";"88,0";"15,1";"15,2";"14,8";"928,3";"928,3";"927,9";"0,4";"133,0";"2,1";"288,60";"0,0"
"19/08/2017";"1500";"17,4";"17,4";"16,9";"87,0";"89,0";"87,0";"15,2";"15,3";"15,0";"927,5";"928,6";"927,5";"1,2";"7,0";"3,1";"368,30";"0,8"
"19/08/2017";"1600";"17,5";"17,6";"17,4";"86,0";"87,0";"85,0";"15,2";"15,3";"15,0";"926,9";"927,6";"926,8";"1,2";"319,0";"5,4";"414,20";"1,0"
"19/08/2017";"1700";"17,8";"17,8";"17,5";"85,0";"86,0";"85,0";"15,2";"15,3";"15,2";"925,5";"926,9";"925,5";"1,5";"3,0";"4,3";"380,50";"0,6"
"19/08/2017";"1800";"17,8";"17,8";"17,6";"84,0";"85,0";"84,0";"15,1";"15,2";"15,0";"925,2";"925,5";"925,2";"1,1";"29,0";"4,3";"291,80";"0,4"
"19/08/2017";"1900";"17,6";"17,8";"17,5";"87,0";"87,0";"84,0";"15,4";"15,4";"15,1";"926,2";"926,2";"925,2";"0,2";"6,0";"3,5";"132,10";"0,0"
"19/08/2017";"2000";"17,3";"17,6";"17,3";"88,0";"88,0";"87,0";"15,4";"15,4";"15,2";"926,6";"927,1";"926,2";"0,4";"257,0";"2,6";"63,50";"1,0"
"19/08/2017";"2100";"17,2";"17,3";"17,1";"89,0";"89,0";"88,0";"15,3";"15,4";"15,3";"926,5";"926,6";"926,4";"0,5";"293,0";"2,3";"20,00";"0,0"
"19/08/2017";"2200";"17,0";"17,2";"17,0";"89,0";"89,0";"89,0";"15,2";"15,4";"15,2";"926,3";"926,6";"926,0";"1,1";"20,0";"3,9";"";"0,0"
"19/08/2017";"2300";"16,8";"17,0";"16,8";"88,0";"89,0";"88,0";"14,8";"15,2";"14,8";"926,1";"926,4";"926,1";"1,6";"70,0";"4,1";"";"0,0"
"20/08/2017";"0000";"16,4";"16,8";"16,4";"86,0";"88,0";"86,0";"14,1";"14,7";"14,1";"925,9";"926,1";"925,9";"1,4";"47,0";"4,1";"";"0,0"
"20/08/2017";"0100";"16,1";"16,4";"16,0";"85,0";"86,0";"85,0";"13,6";"14,1";"13,6";"925,7";"925,9";"925,6";"1,5";"47,0";"5,4";"";"0,0"
"20/08/2017";"0200";"15,8";"16,1";"15,7";"84,0";"85,0";"84,0";"13,2";"13,6";"13,1";"925,5";"925,8";"925,5";"1,2";"68,0";"4,3";"";"0,0"
"20/08/2017";"0300";"15,6";"15,9";"15,5";"86,0";"86,0";"84,0";"13,2";"13,3";"13,0";"924,8";"925,5";"924,8";"1,4";"65,0";"3,8";"";"0,0"
"20/08/2017";"0400";"15,4";"15,6";"15,4";"88,0";"88,0";"86,0";"13,4";"13,4";"13,2";"924,0";"924,8";"924,0";"2,2";"56,0";"4,6";"";"0,0"
"20/08/2017";"0500";"15,5";"15,5";"15,3";"90,0";"90,0";"88,0";"13,8";"13,8";"13,4";"923,2";"924,0";"923,2";"2,2";"55,0";"5,3";"";"0,0"
"20/08/2017";"0600";"15,6";"15,6";"15,5";"90,0";"90,0";"90,0";"14,0";"14,0";"13,8";"922,9";"923,4";"922,9";"1,6";"74,0";"5,4";"";"0,0"
"20/08/2017";"0700";"15,6";"15,6";"15,5";"91,0";"91,0";"90,0";"14,0";"14,1";"14,0";"921,7";"922,9";"921,7";"1,2";"68,0";"3,7";"";"0,0"
"20/08/2017";"0800";"15,7";"15,7";"15,5";"91,0";"91,0";"91,0";"14,2";"14,2";"14,0";"921,6";"921,8";"921,4";"1,3";"92,0";"4,2";"";"0,0"
"20/08/2017";"0900";"15,6";"15,8";"15,6";"91,0";"91,0";"91,0";"14,1";"14,3";"14,1";"921,7";"921,7";"921,4";"1,0";"54,0";"3,6";"";"0,0"
"20/08/2017";"1000";"15,5";"15,6";"15,5";"91,0";"91,0";"91,0";"14,0";"14,1";"14,0";"922,1";"922,1";"921,6";"0,8";"57,0";"2,9";"37,80";"0,0"
"20/08/2017";"1100";"16,1";"16,1";"15,4";"91,0";"91,0";"91,0";"14,7";"14,7";"14,0";"922,7";"922,7";"922,1";"1,5";"163,0";"3,0";"421,60";"0,0"
"20/08/2017";"1200";"18,0";"18,0";"16,1";"85,0";"91,0";"85,0";"15,5";"15,9";"14,8";"924,1";"924,1";"922,7";"2,8";"185,0";"5,1";"928,80";"0,0"
"20/08/2017";"1300";"20,5";"20,5";"18,0";"72,0";"85,0";"72,0";"15,3";"15,9";"14,9";"924,3";"924,3";"923,8";"2,0";"150,0";"6,9";"1617,20";"0,0"
"20/08/2017";"1400";"17,9";"20,5";"17,9";"78,0";"78,0";"71,0";"14,1";"15,4";"14,1";"925,9";"925,9";"924,3";"4,6";"202,0";"9,0";"679,70";"0,0"
"20/08/2017";"1500";"17,1";"17,9";"17,1";"83,0";"83,0";"78,0";"14,2";"14,4";"14,1";"925,2";"925,9";"924,8";"2,4";"149,0";"8,9";"377,10";"0,0"
"20/08/2017";"1600";"15,6";"17,1";"15,6";"86,0";"88,0";"83,0";"13,3";"14,4";"13,3";"926,5";"926,9";"925,2";"4,2";"176,0";"10,2";"87,80";"2,6"
"20/08/2017";"1700";"14,9";"15,6";"14,9";"87,0";"88,0";"86,0";"12,8";"13,3";"12,8";"926,9";"926,9";"926,1";"2,5";"190,0";"10,2";"68,70";"0,6"
"20/08/2017";"1800";"14,7";"15,1";"14,6";"89,0";"89,0";"87,0";"13,0";"13,0";"12,7";"927,1";"927,3";"926,7";"1,5";"233,0";"5,3";"77,80";"6,6"
"20/08/2017";"1900";"14,8";"14,8";"14,7";"90,0";"90,0";"89,0";"13,1";"13,2";"13,0";"927,7";"927,8";"927,1";"1,9";"297,0";"4,8";"88,50";"6,0"
"20/08/2017";"2000";"15,0";"15,0";"14,7";"90,0";"90,0";"90,0";"13,4";"13,5";"13,0";"927,4";"927,9";"927,0";"0,6";"2,0";"3,9";"62,00";"3,8"
"20/08/2017";"2100";"15,9";"15,9";"15,0";"86,0";"90,0";"86,0";"13,5";"13,8";"13,4";"927,4";"927,9";"927,2";"1,9";"332,0";"5,3";"12,40";"0,8"
"20/08/2017";"2200";"15,5";"16,0";"15,5";"88,0";"88,0";"85,0";"13,5";"13,5";"13,3";"927,4";"927,9";"926,7";"1,5";"210,0";"5,3";"";"0,4"
"20/08/2017";"2300";"16,0";"16,1";"15,5";"86,0";"88,0";"86,0";"13,7";"13,9";"13,6";"928,6";"928,6";"927,4";"1,8";"340,0";"3,5";"1,30";"0,0"
"21/08/2017";"0000";"15,0";"16,1";"15,0";"88,0";"88,0";"86,0";"13,1";"13,8";"13,1";"928,8";"928,9";"928,0";"2,9";"189,0";"6,0";"0,90";"0,2"
"21/08/2017";"0100";"14,2";"15,0";"14,2";"90,0";"90,0";"88,0";"12,5";"13,1";"12,5";"929,8";"930,1";"928,6";"1,9";"206,0";"6,0";"";"2,0"
"21/08/2017";"0200";"14,3";"14,3";"14,2";"91,0";"91,0";"90,0";"12,8";"12,8";"12,5";"930,4";"930,5";"929,7";"0,2";"200,0";"5,7";"";"1,8"
"21/08/2017";"0300";"14,2";"14,3";"14,2";"91,0";"91,0";"91,0";"12,7";"12,8";"12,7";"930,8";"930,9";"930,4";"1,9";"189,0";"4,9";"";"1,2"
"21/08/2017";"0400";"13,5";"14,2";"13,5";"90,0";"91,0";"90,0";"11,9";"12,7";"11,9";"931,4";"931,4";"930,9";"2,9";"192,0";"8,5";"";"1,2"
"21/08/2017";"0500";"12,8";"13,5";"12,8";"86,0";"90,0";"86,0";"10,4";"11,9";"10,4";"931,7";"931,9";"931,2";"5,4";"184,0";"10,5";"";"0,2"
"21/08/2017";"0600";"12,0";"12,8";"12,0";"84,0";"85,0";"83,0";"9,4";"10,4";"9,3";"931,8";"932,0";"931,6";"3,5";"181,0";"13,2";"0,30";"0,0"
"21/08/2017";"0700";"11,7";"12,0";"11,6";"85,0";"85,0";"82,0";"9,1";"9,4";"9,0";"932,2";"932,2";"931,6";"3,3";"187,0";"9,0";"0,80";"0,0"
"21/08/2017";"0800";"11,6";"11,7";"11,4";"85,0";"87,0";"84,0";"9,2";"9,3";"9,1";"932,7";"932,7";"931,9";"2,9";"166,0";"8,6";"";"0,0"
"21/08/2017";"0900";"11,4";"11,6";"11,3";"86,0";"89,0";"85,0";"9,1";"9,6";"9,1";"933,3";"933,3";"932,6";"3,9";"168,0";"9,0";"";"0,2"
"21/08/2017";"1000";"11,1";"11,4";"11,1";"88,0";"88,0";"85,0";"9,2";"9,3";"8,9";"934,3";"934,3";"933,3";"3,3";"156,0";"7,3";"25,70";"0,0"
"21/08/2017";"1100";"11,7";"11,7";"11,1";"88,0";"89,0";"88,0";"9,8";"9,8";"9,2";"935,1";"935,1";"934,3";"2,3";"142,0";"7,3";"212,60";"0,0"
"21/08/2017";"1200";"11,9";"11,9";"11,6";"86,0";"88,0";"85,0";"9,6";"9,9";"9,4";"935,9";"936,0";"935,1";"3,1";"139,0";"7,8";"447,00";"0,2"
"21/08/2017";"1300";"11,9";"12,6";"11,9";"86,0";"86,0";"82,0";"9,7";"10,0";"9,5";"936,4";"936,5";"935,9";"3,4";"145,0";"8,1";"771,50";"0,0"
"21/08/2017";"1400";"13,0";"13,0";"11,9";"82,0";"88,0";"82,0";"10,0";"10,2";"9,3";"936,8";"936,8";"936,4";"3,2";"141,0";"8,4";"689,40";"0,0"
"21/08/2017";"1500";"13,1";"13,4";"11,9";"75,0";"82,0";"74,0";"8,7";"10,1";"8,7";"936,4";"936,9";"936,4";"4,1";"162,0";"9,3";"1268,10";"0,0"
"21/08/2017";"1600";"13,8";"14,1";"12,7";"74,0";"79,0";"72,0";"9,3";"10,0";"8,6";"936,0";"936,6";"936,0";"3,9";"142,0";"9,4";"1646,10";"0,0"
"21/08/2017";"1700";"12,9";"13,9";"12,9";"77,0";"78,0";"73,0";"9,0";"9,7";"8,8";"935,5";"936,1";"935,5";"3,6";"139,0";"9,4";"1272,60";"0,0"
"21/08/2017";"1800";"12,7";"13,2";"12,4";"78,0";"82,0";"77,0";"8,9";"9,8";"8,9";"935,5";"935,6";"935,3";"3,8";"150,0";"8,1";"523,80";"0,0"
"21/08/2017";"1900";"12,0";"12,8";"12,0";"80,0";"81,0";"78,0";"8,7";"9,2";"8,7";"935,9";"935,9";"935,5";"3,6";"155,0";"8,6";"326,60";"0,0"
"21/08/2017";"2000";"12,1";"12,3";"11,9";"79,0";"82,0";"78,0";"8,6";"9,0";"8,4";"936,1";"936,2";"935,8";"4,3";"151,0";"9,4";"242,00";"0,0"
"21/08/2017";"2100";"12,0";"12,2";"12,0";"79,0";"80,0";"78,0";"8,5";"8,7";"8,3";"936,5";"936,5";"936,0";"3,2";"147,0";"9,0";"50,30";"0,0"
"21/08/2017";"2200";"11,7";"12,0";"11,7";"81,0";"81,0";"79,0";"8,5";"8,7";"8,5";"937,1";"937,1";"936,5";"3,9";"148,0";"8,0";"";"0,0"
"21/08/2017";"2300";"11,6";"11,7";"11,5";"81,0";"83,0";"81,0";"8,5";"8,7";"8,5";"937,5";"937,5";"937,1";"3,2";"139,0";"8,7";"";"0,0"
"22/08/2017";"0000";"11,6";"11,7";"11,5";"80,0";"82,0";"80,0";"8,3";"8,6";"8,3";"937,7";"938,0";"937,5";"3,0";"136,0";"8,2";"";"0,0"
"22/08/2017";"0100";"11,4";"11,6";"11,4";"82,0";"82,0";"80,0";"8,5";"8,5";"8,2";"937,7";"937,8";"937,6";"2,6";"142,0";"7,7";"";"0,0"
"22/08/2017";"0200";"11,5";"11,5";"11,4";"82,0";"83,0";"82,0";"8,6";"8,6";"8,5";"937,9";"938,0";"937,7";"2,8";"137,0";"7,8";"";"0,0"
"22/08/2017";"0300";"11,5";"11,6";"11,5";"81,0";"82,0";"81,0";"8,4";"8,6";"8,4";"938,3";"938,3";"937,9";"3,0";"122,0";"6,2";"";"0,0"
"22/08/2017";"0400";"11,6";"11,6";"11,4";"81,0";"82,0";"81,0";"8,5";"8,6";"8,4";"937,4";"938,3";"937,4";"2,8";"120,0";"7,2";"";"0,0"
"22/08/2017";"0500";"11,6";"11,6";"11,5";"82,0";"82,0";"81,0";"8,5";"8,6";"8,5";"936,7";"937,5";"936,6";"3,6";"109,0";"7,0";"";"0,0"
"22/08/2017";"0600";"11,5";"11,6";"11,5";"82,0";"82,0";"82,0";"8,6";"8,7";"8,5";"935,9";"936,7";"935,9";"3,6";"107,0";"7,0";"";"0,0"
"22/08/2017";"0700";"11,2";"11,5";"11,2";"84,0";"84,0";"82,0";"8,7";"8,7";"8,6";"935,6";"935,9";"935,5";"2,5";"115,0";"8,6";"";"0,0"
"22/08/2017";"0800";"11,1";"11,3";"11,1";"86,0";"86,0";"84,0";"8,9";"8,9";"8,6";"935,4";"935,6";"935,3";"4,8";"108,0";"8,1";"";"0,0"
"22/08/2017";"0900";"11,3";"11,3";"11,0";"88,0";"89,0";"86,0";"9,4";"9,5";"8,9";"935,6";"935,6";"935,3";"4,5";"107,0";"8,1";"";"0,0"
"22/08/2017";"1000";"11,3";"11,3";"11,2";"89,0";"89,0";"88,0";"9,5";"9,5";"9,4";"935,6";"935,7";"935,5";"4,0";"108,0";"8,9";"32,20";"0,2"
"22/08/2017";"1100";"12,5";"12,5";"11,3";"82,0";"89,0";"81,0";"9,5";"9,6";"9,2";"935,8";"935,9";"935,5";"4,4";"113,0";"8,7";"530,30";"0,0"
"22/08/2017";"1200";"12,9";"13,0";"12,5";"76,0";"82,0";"76,0";"8,9";"9,6";"8,8";"936,3";"936,3";"935,8";"5,6";"107,0";"9,8";"873,70";"0,0"
"22/08/2017";"1300";"14,1";"14,1";"12,9";"71,0";"77,0";"71,0";"9,0";"9,1";"8,6";"936,4";"936,4";"936,3";"5,3";"105,0";"10,3";"900,60";"0,0"
"22/08/2017";"1400";"14,8";"15,1";"13,9";"68,0";"71,0";"67,0";"9,0";"9,3";"8,6";"936,0";"936,4";"935,9";"4,7";"109,0";"10,7";"1227,50";"0,0"
"22/08/2017";"1500";"16,0";"16,2";"14,8";"65,0";"69,0";"64,0";"9,3";"9,4";"8,9";"935,2";"936,0";"935,2";"4,1";"101,0";"9,9";"1544,80";"0,0"
"22/08/2017";"1600";"16,6";"16,9";"15,9";"62,0";"65,0";"61,0";"9,2";"9,7";"9,1";"934,3";"935,3";"934,3";"4,6";"97,0";"10,3";"1571,20";"0,0"
"22/08/2017";"1700";"17,1";"17,4";"16,5";"63,0";"65,0";"61,0";"10,1";"10,2";"9,2";"933,2";"934,3";"933,2";"4,3";"81,0";"8,8";"1528,10";"0,0"
"22/08/2017";"1800";"16,7";"17,7";"16,6";"68,0";"68,0";"60,0";"10,7";"10,8";"9,5";"932,5";"933,2";"932,5";"3,5";"114,0";"8,8";"1519,90";"0,0"
"22/08/2017";"1900";"16,4";"16,9";"16,3";"70,0";"70,0";"67,0";"10,9";"11,0";"10,5";"932,4";"932,5";"932,3";"3,4";"113,0";"7,8";"738,20";"0,0"
"22/08/2017";"2000";"15,8";"16,4";"15,8";"73,0";"73,0";"70,0";"11,0";"11,1";"10,9";"932,6";"932,6";"932,4";"2,9";"117,0";"7,7";"294,70";"0,0"
"22/08/2017";"2100";"15,3";"15,8";"15,3";"75,0";"75,0";"73,0";"10,9";"11,1";"10,9";"932,7";"932,8";"932,6";"3,1";"113,0";"6,4";"106,30";"0,0"
"22/08/2017";"2200";"14,6";"15,3";"14,6";"77,0";"77,0";"75,0";"10,7";"10,9";"10,7";"933,1";"933,1";"932,7";"3,7";"105,0";"6,5";"";"0,0"
"22/08/2017";"2300";"14,4";"14,6";"14,4";"79,0";"79,0";"77,0";"10,8";"10,8";"10,7";"933,7";"933,7";"933,1";"3,7";"106,0";"6,5";"";"0,0"
"23/08/2017";"0000";"14,5";"14,5";"14,2";"78,0";"81,0";"78,0";"10,7";"11,0";"10,7";"934,0";"934,0";"933,7";"4,1";"85,0";"7,9";"";"0,0"
"23/08/2017";"0100";"14,3";"14,5";"14,3";"78,0";"78,0";"77,0";"10,6";"10,7";"10,5";"933,9";"934,0";"933,8";"5,1";"82,0";"12,4";"";"0,0"
"23/08/2017";"0200";"14,1";"14,3";"14,1";"79,0";"79,0";"78,0";"10,5";"10,6";"10,5";"933,9";"934,0";"933,9";"4,7";"76,0";"12,5";"";"0,0"
"23/08/2017";"0300";"13,9";"14,1";"13,9";"81,0";"81,0";"79,0";"10,7";"10,7";"10,5";"933,3";"933,9";"933,3";"5,0";"83,0";"12,5";"";"0,0"
"23/08/2017";"0400";"13,7";"13,9";"13,6";"82,0";"82,0";"81,0";"10,7";"10,8";"10,7";"932,7";"933,3";"932,7";"4,5";"78,0";"10,8";"";"0,0"
"23/08/2017";"0500";"13,4";"13,7";"13,4";"84,0";"84,0";"82,0";"10,8";"10,9";"10,7";"932,3";"932,8";"932,3";"3,7";"72,0";"10,6";"";"0,0"
"23/08/2017";"0600";"13,3";"13,4";"13,2";"85,0";"85,0";"84,0";"10,8";"10,9";"10,7";"932,1";"932,4";"932,1";"4,0";"72,0";"9,6";"";"0,0"
"23/08/2017";"0700";"13,2";"13,3";"13,1";"86,0";"86,0";"85,0";"10,9";"10,9";"10,8";"932,0";"932,1";"931,8";"2,1";"69,0";"8,9";"";"0,0"
"23/08/2017";"0800";"13,0";"13,2";"13,0";"87,0";"87,0";"86,0";"10,8";"10,9";"10,7";"932,1";"932,2";"931,9";"3,6";"81,0";"7,6";"";"0,0"
"23/08/2017";"0900";"13,1";"13,1";"13,0";"86,0";"87,0";"86,0";"10,8";"10,9";"10,7";"932,4";"932,4";"932,1";"2,3";"72,0";"8,5";"";"0,0"
"23/08/2017";"1000";"13,1";"13,1";"13,0";"86,0";"86,0";"86,0";"10,8";"10,8";"10,7";"933,2";"933,2";"932,4";"2,1";"67,0";"9,0";"19,90";"0,0"
"23/08/2017";"1100";"13,2";"13,2";"13,0";"85,0";"86,0";"85,0";"10,8";"10,9";"10,7";"933,8";"933,8";"933,2";"3,3";"82,0";"6,5";"149,10";"0,0"
"23/08/2017";"1200";"13,9";"13,9";"13,2";"83,0";"85,0";"83,0";"11,1";"11,1";"10,7";"934,1";"934,2";"933,8";"3,3";"79,0";"8,5";"431,20";"0,0"
"23/08/2017";"1300";"14,9";"14,9";"13,8";"79,0";"83,0";"79,0";"11,3";"11,3";"10,7";"934,4";"934,4";"934,1";"2,8";"66,0";"8,5";"915,60";"0,0"
"23/08/2017";"1400";"15,8";"15,9";"14,9";"74,0";"79,0";"74,0";"11,1";"11,7";"10,8";"934,2";"934,5";"934,1";"2,2";"94,0";"7,5";"1580,10";"0,0"
"23/08/2017";"1500";"17,2";"17,4";"15,5";"70,0";"76,0";"69,0";"11,6";"12,3";"10,9";"933,7";"934,2";"933,7";"2,6";"89,0";"5,6";"2334,60";"0,0"
"23/08/2017";"1600";"19,0";"19,3";"16,4";"62,0";"71,0";"62,0";"11,6";"12,6";"11,0";"932,7";"933,7";"932,7";"2,4";"59,0";"5,6";"3455,50";"0,0"
"23/08/2017";"1700";"20,4";"20,4";"18,6";"59,0";"65,0";"58,0";"12,1";"12,8";"11,4";"931,6";"932,7";"931,6";"2,2";"87,0";"6,4";"3203,30";"0,0"
"23/08/2017";"1800";"21,2";"21,8";"20,3";"55,0";"60,0";"54,0";"11,8";"13,1";"11,5";"931,0";"931,6";"931,0";"2,2";"92,0";"5,1";"2651,40";"0,0"
"23/08/2017";"1900";"21,8";"22,2";"21,2";"54,0";"57,0";"52,0";"11,9";"12,6";"11,5";"930,7";"931,1";"930,7";"2,5";"104,0";"4,6";"1847,80";"0,0"
"23/08/2017";"2000";"21,5";"22,2";"21,5";"55,0";"55,0";"53,0";"12,2";"12,6";"11,8";"930,7";"930,8";"930,7";"2,7";"118,0";"6,1";"910,50";"0,0"
"23/08/2017";"2100";"20,5";"21,5";"20,4";"61,0";"61,0";"55,0";"12,6";"12,6";"12,2";"930,8";"930,9";"930,7";"2,1";"77,0";"6,1";"133,20";"0,0"
"23/08/2017";"2200";"18,5";"20,5";"18,5";"74,0";"74,0";"61,0";"13,9";"14,0";"12,6";"931,3";"931,3";"930,8";"1,5";"137,0";"3,9";"";"0,0"
"23/08/2017";"2300";"17,2";"18,5";"17,2";"79,0";"79,0";"74,0";"13,6";"13,9";"13,6";"931,6";"931,6";"931,3";"1,2";"143,0";"3,2";"";"0,0"
"24/08/2017";"0000";"16,1";"17,2";"16,1";"83,0";"83,0";"79,0";"13,2";"13,6";"13,2";"932,1";"932,1";"931,6";"1,3";"152,0";"3,5";"";"0,0"
"24/08/2017";"0100";"15,5";"16,1";"15,4";"86,0";"86,0";"83,0";"13,2";"13,2";"13,1";"932,3";"932,3";"932,1";"1,7";"127,0";"3,5";"";"0,0"
"24/08/2017";"0200";"15,7";"15,7";"15,3";"85,0";"87,0";"85,0";"13,1";"13,3";"13,1";"932,7";"932,7";"932,3";"2,3";"95,0";"4,7";"";"0,0"
"24/08/2017";"0300";"14,9";"15,7";"14,9";"83,0";"85,0";"82,0";"12,1";"13,1";"12,1";"932,8";"932,9";"932,7";"2,1";"97,0";"5,7";"";"0,0"
"24/08/2017";"0400";"14,4";"14,9";"14,4";"86,0";"86,0";"83,0";"12,0";"12,3";"12,0";"932,5";"932,8";"932,4";"2,2";"96,0";"4,2";"";"0,0"
"24/08/2017";"0500";"14,1";"14,4";"14,1";"85,0";"86,0";"84,0";"11,6";"12,1";"11,6";"932,3";"932,5";"932,3";"2,6";"77,0";"5,7";"";"0,0"
"24/08/2017";"0600";"13,9";"14,2";"13,8";"86,0";"86,0";"84,0";"11,5";"11,6";"11,3";"932,3";"932,4";"932,3";"2,7";"70,0";"6,8";"";"0,0"
"24/08/2017";"0700";"13,7";"13,9";"13,7";"87,0";"87,0";"86,0";"11,6";"11,6";"11,5";"932,2";"932,3";"932,1";"2,3";"96,0";"6,6";"";"0,0"
"24/08/2017";"0800";"13,6";"13,7";"13,5";"87,0";"88,0";"87,0";"11,6";"11,6";"11,4";"932,4";"932,4";"932,2";"1,5";"91,0";"6,9";"";"0,0"
"24/08/2017";"0900";"13,7";"13,8";"13,6";"85,0";"88,0";"85,0";"11,2";"11,7";"11,1";"932,8";"932,8";"932,4";"2,1";"75,0";"5,1";"";"0,0"
"24/08/2017";"1000";"13,8";"13,8";"13,6";"81,0";"85,0";"81,0";"10,5";"11,1";"10,4";"933,1";"933,1";"932,7";"1,9";"68,0";"4,6";"49,30";"0,0"
"24/08/2017";"1100";"14,7";"15,0";"13,8";"74,0";"81,0";"74,0";"10,2";"11,0";"10,2";"933,7";"933,7";"933,1";"2,3";"82,0";"4,7";"592,60";"0,0"
"24/08/2017";"1200";"15,1";"15,6";"14,5";"72,0";"76,0";"71,0";"10,1";"10,9";"10,0";"934,3";"934,3";"933,7";"2,6";"98,0";"5,8";"1087,30";"0,0"
"24/08/2017";"1300";"16,8";"16,9";"15,1";"64,0";"72,0";"64,0";"9,9";"10,6";"9,6";"934,4";"934,5";"934,3";"2,9";"97,0";"6,3";"2012,90";"0,0"
"24/08/2017";"1400";"18,2";"18,5";"16,3";"56,0";"65,0";"56,0";"9,3";"10,6";"9,3";"933,9";"934,4";"933,8";"2,9";"82,0";"7,0";"3138,10";"0,0"
"24/08/2017";"1500";"20,5";"20,5";"17,7";"48,0";"59,0";"46,0";"9,0";"10,5";"8,0";"932,8";"933,8";"932,8";"2,4";"131,0";"5,8";"3663,80";"0,0"
"24/08/2017";"1600";"21,4";"22,0";"19,7";"40,0";"48,0";"39,0";"7,1";"8,7";"6,8";"931,6";"932,8";"931,6";"3,5";"104,0";"6,1";"3715,10";"0,0"
"24/08/2017";"1700";"22,0";"22,2";"20,8";"34,0";"42,0";"32,0";"5,2";"7,5";"4,4";"930,7";"931,6";"930,7";"3,0";"108,0";"6,8";"3409,00";"0,0"
"24/08/2017";"1800";"22,5";"22,7";"22,0";"34,0";"36,0";"31,0";"5,9";"6,4";"4,6";"930,0";"930,7";"930,0";"2,4";"105,0";"6,0";"2806,80";"0,0"
"24/08/2017";"1900";"22,4";"23,2";"22,1";"35,0";"36,0";"31,0";"6,4";"6,8";"4,6";"929,6";"930,0";"929,6";"2,5";"122,0";"5,8";"1954,70";"0,0"
"24/08/2017";"2000";"20,2";"22,8";"20,2";"59,0";"59,0";"35,0";"11,9";"11,9";"6,1";"929,6";"929,6";"929,5";"3,0";"145,0";"6,5";"938,30";"0,0"
"24/08/2017";"2100";"17,4";"20,3";"17,4";"74,0";"74,0";"59,0";"12,7";"12,8";"11,9";"930,2";"930,2";"929,6";"2,7";"159,0";"6,9";"130,90";"0,0"
"24/08/2017";"2200";"16,1";"17,4";"16,1";"78,0";"78,0";"74,0";"12,3";"12,8";"12,3";"930,7";"930,7";"930,2";"2,3";"153,0";"5,5";"";"0,0"
"24/08/2017";"2300";"15,8";"16,2";"15,8";"79,0";"79,0";"77,0";"12,1";"12,3";"12,1";"931,1";"931,1";"930,7";"1,9";"122,0";"4,7";"";"0,0"
"25/08/2017";"0000";"15,8";"15,8";"15,7";"80,0";"80,0";"79,0";"12,3";"12,3";"12,1";"931,5";"931,5";"931,1";"2,2";"117,0";"4,4";"";"0,0"
"25/08/2017";"0100";"15,4";"15,8";"15,4";"81,0";"81,0";"80,0";"12,1";"12,3";"12,1";"931,8";"931,8";"931,5";"2,1";"99,0";"5,1";"";"0,0"
